// Generated using In-game Timecyc Editor written by fastman92
// You can find this script on gtaforums.com

//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
56 56 56	242 228 255	255 255 255	35 125 255	127 150 255	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	17 181 255 240	42 255 193 163	25 129 193 163	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
56 56 56	240 215 255	255 255 255	92 186 255	77 183 255	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	255 184 136 240	42 255 184 136	25 129 110 2	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
56 56 56	67 69 82	255 255 255	120 168 186	132 157 185	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	184 204 204 240	42 174 106 60	25 129 110 2	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
38 73 94	74 74 74	255 255 255	27 28 25	25 25 25	0 0 0	0 0 0	1 1 0.5 200 100 0 1000 5 1.2	30 20 0	17 46 77	161 172 182 240	0 124 124 124	0 16 48 10	80 80 0
//5AM
42 42 42	135 173 197	255 255 255	56 56 58	43 43 45	0 0 0	0 0 0	0 1 0.7 200 100 0 1000 5 1	70 27 10	36 98 166	59 68 77 240	50 124 124 124	50 0 48 20	155 80 0
//6AM
42 42 42	135 173 197	255 255 255	91 88 88	58 59 61	0 0 0	0 0 0	3.4 0.9 0.6 200 100 0 1000 5 0.9	100 34 25	145 182 213	62 72 77 240	25 124 124 124	25 0 48 20	155 80 0
//7AM
55 55 55	135 173 197	255 255 255	63 63 62	63 61 63	0 0 0	0 0 0	2.5 1 0.6 80 80 0 1000 5 0.9	120 40 40	145 182 213	253 248 255 240	20 124 124 124	20 0 48 20	155 80 0
//Midday
69 69 69	186 186 186	255 255 255	53 51 51	39 39 40	0 0 0	0 0 0	1 0.9 0.6 80 50 120 1000 5 0.9	120 100 100	63 89 107	255 255 255 249	70 124 124 124	60 30 38 30	255 80 0
//7PM
55 55 55	135 173 193	255 255 255	63 60 63	41 41 43	0 0 0	0 0 0	3.5 1 0.5 80 50 0 1000 5 0.9	120 40 40	145 182 213	242 234 255 240	50 124 124 124	100 10 46 22	255 80 0
//8PM
42 42 42	167 198 223	255 255 255	60 60 61	62 60 63	0 0 0	0 0 0	2 1 0.7 80 80 0 1000 5 1	120 40 40	36 98 166	237 247 255 240	20 124 124 124	20 0 48 20	155 80 0
//10PM
35 35 35	167 198 223	255 255 255	56 53 54	56 54 55	0 0 0	0 0 0	1 1 1 200 100 0 1000 5 1	70 27 10	49 92 119	161 176 189 240	10 124 124 124	10 0 48 20	155 90 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
255 193 157	227 225 255	255 255 255	52 104 255	81 134 255	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	41 165 255 240	42 250 97 94	25 129 255 180	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
255 171 147	241 239 255	255 255 255	71 132 255	95 173 255	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	29 255 254 240	42 255 197 185	25 129 212 188	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
43 43 43	143 131 123	255 255 255	0 0 0	0 2 5	255 135 6	255 0 0	1 1 0.6 200 100 0 1600 400 1.2	0 0 0	0 0 0	131 136 155 240	127 70 70 70	127 0 0 0	0 0 0
//5AM
68 68 68	90 102 120	255 255 255	130 164 172	184 172 126	0 0 0	0 0 0	2.5 0.8 0.7 200 100 0 1600 400 1.5	0 0 0	0 0 0	238 249 255 240	15 70 70 70	15 0 0 0	0 0 0
//6AM
42 42 42	188 188 188	255 255 255	130 166 172	200 144 85	0 0 0	0 0 0	0 0.7 0.5 200 100 0 1600 400 1.4	0 0 0	0 0 0	237 249 255 255	50 47 58 70	40 0 0 0	0 0 0
//7AM
55 55 55	182 138 109	255 255 255	133 176 192	154 133 101	255 159 74	255 154 94	8.4 1 0.5 100 50 75 1600 400 0.3	0 0 0	0 0 0	180 217 255 255	40 173 106 60	30 128 110 5	0 0 0
//Midday
56 56 56	67 69 82	255 255 255	255 174 147	255 216 210	0 0 0	0 0 0	3.1 1 0.5 100 0 0 1600 40 0.3	0 0 0	0 0 0	184 204 204 240	42 174 106 60	25 129 110 2	0 0 0
//7PM
55 55 55	255 255 255	255 255 255	133 176 192	218 188 143	255 150 13	55 128 0	4.4 1 0.6 100 50 75 1600 40 0.3	0 0 0	0 0 0	176 217 255 240	40 173 106 60	30 129 110 2	0 0 0
//8PM
28 28 28	182 138 109	255 255 255	75 149 173	208 180 153	255 150 13	55 128 0	5.4 1 0.3 100 50 75 1600 40 0.5	0 0 0	0 0 0	145 170 170 240	20 173 106 70	20 184 172 126	0 0 0
//10PM
48 48 48	143 131 123	255 255 255	0 0 0	0 2 6	255 135 6	5 0 0	1 0.4 0.4 200 100 0 1800 40 0.8	0 0 0	0 0 0	145 161 162 240	52 70 70 70	52 0 0 0	0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	30 20 0	49 83 140	59 68 77 192	127 104 136 83	127 24 76 16	255 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0 1 1 200 100 0 300 5 1	70 27 10	49 83 140	59 68 77 192	127 94 141 95	127 0 70 20	255 0 0
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.4 0.9 0.9 200 100 0 300 5 0.9	100 34 25	49 83 140	62 72 77 192	127 124 174 110	127 0 64 20	255 0 100
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.5 0.7 0.8 80 80 0 300 5 0.8	120 40 40	49 83 140	107 117 122 192	127 124 153 104	127 0 48 20	255 0 0
//Midday
84 229 255	101 214 255	255 255 255	60 105 137	63 112 117	0 0 0	0 0 0	1 0.5 0.7 80 50 120 300 5 0.7	120 100 100	49 83 140	141 141 140 255	127 54 134 255	127 0 146 255	255 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 1 1 80 50 0 300 5 0.9	120 40 40	49 83 140	116 135 144 192	127 124 139 85	127 10 46 22	255 0 0
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2 1 1 80 80 0 300 5 1	120 40 40	49 83 140	132 176 189 192	127 63 124 99	127 0 87 20	255 0 0
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	70 27 10	49 83 140	161 176 189 192	127 124 124 91	127 0 85 20	255 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 41	127 64 64 64	255 0 0
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 0.4 1 200 100 0 400 100 1	30 20 0	102 122 170	65 85 65 147	127 64 64 43	127 73 69 64	255 0 0
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 64 64	255 0 0
//7AM
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 46	127 65 64 64	255 0 0
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	255 255 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 87 64 85	127 64 33 33	255 0 0
//7PM
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 44 64 87	127 99 99 99	255 0 0
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 146 64	255 0 0
//10PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 0.4 0.5 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 96 92 64	255 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 61 53 30	127 64 64 64	255 0 0
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 73 80	255 0 0
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1 1 1 200 100 0 78 50 1	30 20 0	102 122 170	85 85 65 192	127 64 16 64	127 64 64 64	255 0 0
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	255 255 128	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 64 64	255 0 0
//Midday
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	255 255 0	255 255 0	1 1 1 200 0 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 44 44 44	127 33 64 64	234 0 0
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 146 64	255 0 0
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 64 64	255 0 0
//10PM
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	102 122 170	85 85 65 192	127 64 64 64	127 64 64 40	220 0 0
//
